"Area, Average Yield and Production of Vegetables by Area & Production, KIND, Crop, Level and Time"

"Area & Production";"KIND";"Crop";"Level";"2020";"2021";"2022";"2023";"2024"
"Production";"Winter";"Onion green";"Madaba";0.0;0.0;139.9;213.3;128.7
"Production";"Winter";"Onion green";"Irbid";0.0;2234.4;1125.5;1716.1;1035.2
"Production";"Winter";"Onion green";"Mafraq";173.0;272.0;142.5;217.3;131.1
"Production";"Winter";"Onion green";"Jarash";0.0;106.0;29.6;45.1;27.2
"Production";"Winter";"Onion green";"Ajloun";0.0;130.6;337.3;514.3;310.2
"Production";"Winter";"Onion green";"Karak";0.0;0.0;8.9;13.6;8.2
"Production";"Winter";"Onion green";"Tafiela";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Onion green";"Ma'an";0.0;225.0;33.7;51.4;31.0
"Production";"Winter";"Onion green";"Aqaba";0.0;76.0;6.2;9.5;5.7
"Production";"Winter";"Onion green";"Barn North";1126.5;536.0;638.8;973.9;587.5
"Production";"Winter";"Onion green";"Deir Alla";132.4;0.0;441.9;673.8;406.4
"Production";"Winter";"Onion green";"Barn South";18.2;0.0;100.0;152.5;92.0
"Production";"Winter";"Onion green";"Ghor Safi";0.0;849.6;760.3;1159.3;699.3
"Production";"Winter";"Onion dry";"Amman";1406.0;4871.7;5093.4;7013.8;6893.3
"Production";"Winter";"Onion dry";"Balqa";25.9;186.2;223.2;307.3;302.1
"Production";"Winter";"Onion dry";"Zarqa";506.0;0.0;29.3;40.3;39.6
"Production";"Winter";"Onion dry";"Madaba";0.0;16136.5;0.0;0.0;0.0
"Production";"Winter";"Onion dry";"Irbid";9465.7;4721.0;11988.1;16508.2;16224.5
"Production";"Winter";"Onion dry";"Mafraq";3901.2;897.0;0.0;0.0;0.0
"Production";"Winter";"Onion dry";"Jarash";0.0;0.0;48.2;66.4;65.2
"Production";"Winter";"Onion dry";"Ajloun";84.9;2040.5;217.1;299.0;293.8
"Production";"Winter";"Onion dry";"Karak";20.6;0.0;0.0;0.0;0.0
"Production";"Winter";"Onion dry";"Tafiela";920.0;1757.5;0.0;0.0;0.0
"Production";"Winter";"Onion dry";"Ma'an";3055.0;897.5;3577.1;4925.9;4841.2
"Production";"Winter";"Onion dry";"Aqaba";0.0;5289.0;6186.1;8518.6;8372.2
"Production";"Winter";"Onion dry";"Barn North";975.9;1058.3;2174.0;2993.7;2942.3
"Production";"Winter";"Onion dry";"Deir Alla";6908.3;5925.2;8927.7;12293.8;12082.5
"Production";"Winter";"Onion dry";"Barn South";74.0;931.7;1347.5;1855.6;1823.7
"Production";"Winter";"Onion dry";"Ghor Safi";26088.8;15484.4;22295.2;30701.4;30173.8
"Production";"Winter";"Snake cucumber";"Amman";0.0;0.0;1.2;1.3;1.7
"Production";"Winter";"Snake cucumber";"Balqa";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Snake cucumber";"Zarqa";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Snake cucumber";"Madaba";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Snake cucumber";"Irbid";0.0;1702.5;294.5;333.1;440.0
"Production";"Winter";"Snake cucumber";"Mafraq";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Snake cucumber";"Jarash";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Snake cucumber";"Ajloun";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Snake cucumber";"Karak";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Snake cucumber";"Tafiela";0.0;13.8;7.3;8.3;10.9
"Production";"Winter";"Snake cucumber";"Ma'an";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Snake cucumber";"Aqaba";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Snake cucumber";"Barn North";0.0;0.0;6.3;7.2;9.5
"Production";"Winter";"Snake cucumber";"Deir Alla";0.0;0.0;2.5;2.8;3.7
"Production";"Winter";"Snake cucumber";"Barn South";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Snake cucumber";"Ghor Safi";0.0;0.0;0.6;0.7;1.0
"Production";"Winter";"Turnip";"Amman";0.0;0.0;59.8;82.1;54.0
"Production";"Winter";"Turnip";"Balqa";0.0;0.0;0.2;0.2;0.2
"Production";"Winter";"Turnip";"Zarqa";2646.6;589.1;1096.5;1505.2;989.8
"Production";"Winter";"Turnip";"Madaba";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Turnip";"Irbid";0.0;0.0;54.6;74.9;49.3
"Production";"Winter";"Turnip";"Mafraq";0.0;0.0;142.5;195.6;128.7
"Production";"Winter";"Turnip";"Jarash";0.0;141.5;67.8;93.1;61.2
"Production";"Winter";"Turnip";"Ajloun";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Turnip";"Karak";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Turnip";"Tafiela";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Turnip";"Ma'an";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Turnip";"Aqaba";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Turnip";"Barn North";2454.7;122.5;702.8;964.7;634.4
"Production";"Winter";"Turnip";"Deir Alla";0.0;914.3;516.5;709.0;466.2
"Production";"Winter";"Turnip";"Barn South";0.0;0.0;43.5;59.7;39.2
"Production";"Winter";"Turnip";"Ghor Safi";0.0;0.0;29.1;40.0;26.3
"Production";"Winter";"Carrot";"Amman";0.0;3473.0;927.7;832.9;542.1
"Production";"Winter";"Carrot";"Balqa";0.0;0.0;185.5;166.6;108.4
"Production";"Winter";"Carrot";"Zarqa";630.8;120.1;1669.9;1499.3;975.7
"Production";"Winter";"Carrot";"Madaba";0.0;0.0;36.4;32.7;21.3
"Production";"Winter";"Carrot";"Irbid";0.0;379.2;5399.3;4847.6;3154.9
"Production";"Winter";"Carrot";"Mafraq";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Carrot";"Jarash";0.0;136.3;23.7;21.2;13.8
"Production";"Winter";"Carrot";"Ajloun";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Carrot";"Karak";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Carrot";"Tafiela";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Carrot";"Ma'an";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Carrot";"Aqaba";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Carrot";"Barn North";765.0;1088.6;1020.5;916.2;596.3
"Production";"Winter";"Carrot";"Deir Alla";10649.5;9014.2;8349.4;7496.3;4878.7
"Production";"Winter";"Carrot";"Barn South";1557.9;1166.9;946.3;849.6;552.9
"Production";"Winter";"Carrot";"Ghor Safi";15.9;0.0;3.1;2.7;1.8
"Production";"Winter";"Parsley";"Amman";0.0;0.0;53.5;64.0;45.7
"Production";"Winter";"Parsley";"Balqa";0.0;0.0;0.1;0.1;0.1
"Production";"Winter";"Parsley";"Zarqa";1832.2;144.8;1210.3;1448.8;1033.0
"Production";"Winter";"Parsley";"Madaba";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Parsley";"Irbid";0.0;0.0;4.3;5.2;3.7
"Production";"Winter";"Parsley";"Mafraq";622.0;1848.0;915.4;1095.9;781.3
"Production";"Winter";"Parsley";"Jarash";0.0;168.6;94.7;113.4;80.8
"Production";"Winter";"Parsley";"Ajloun";0.0;0.0;1.4;1.6;1.2
"Production";"Winter";"Parsley";"Karak";0.0;0.0;0.5;0.6;0.4
"Production";"Winter";"Parsley";"Tafiela";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Parsley";"Ma'an";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Parsley";"Aqaba";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Parsley";"Barn North";194.6;0.0;133.0;159.2;113.5
"Production";"Winter";"Parsley";"Deir Alla";260.8;0.0;44.1;52.8;37.7
"Production";"Winter";"Parsley";"Barn South";2987.3;930.4;4030.6;4825.0;3440.1
"Production";"Winter";"Parsley";"Ghor Safi";0.0;0.0;1.2;1.4;1.0
"Production";"Winter";"Radish";"Amman";0.0;354.4;608.8;442.8;373.9
"Production";"Winter";"Radish";"Balqa";0.0;612.3;673.5;489.8;413.6
"Production";"Winter";"Radish";"Zarqa";0.0;2403.0;2195.6;1596.9;1348.5
"Production";"Winter";"Radish";"Madaba";0.0;0.0;81.6;59.4;50.1
"Production";"Winter";"Radish";"Irbid";0.0;75.0;89.5;65.1;55.0
"Production";"Winter";"Radish";"Mafraq";0.0;0.0;81.2;59.1;49.9
"Production";"Winter";"Radish";"Jarash";530.7;308.3;436.5;317.5;268.1
"Production";"Winter";"Radish";"Ajloun";0.0;0.0;99.7;72.5;61.2
"Production";"Winter";"Radish";"Karak";0.0;0.0;1.4;1.0;0.8
"Production";"Winter";"Radish";"Tafiela";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Radish";"Ma'an";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Radish";"Aqaba";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Radish";"Barn North";1071.0;620.6;1352.2;983.5;830.5
"Production";"Winter";"Radish";"Deir Alla";473.6;488.4;1580.0;1149.2;970.4
"Production";"Winter";"Radish";"Barn South";76.0;52.0;714.5;519.7;438.8
"Production";"Winter";"Radish";"Ghor Safi";9.6;0.0;4.8;3.5;2.9
"Production";"Winter";"Other Vegetables";"Amman";8546.8;7586.7;6220.0;6984.4;8251.7
"Production";"Winter";"Other Vegetables";"Balqa";0.0;237.8;114.2;128.2;151.5
"Production";"Winter";"Other Vegetables";"Zarqa";4397.1;1557.4;2842.4;3191.8;3770.9
"Production";"Winter";"Other Vegetables";"Madaba";0.0;0.0;54.2;60.8;71.9
"Production";"Winter";"Other Vegetables";"Irbid";70.4;8043.2;1389.1;1559.8;1842.9
"Production";"Winter";"Other Vegetables";"Mafraq";388.5;487.0;1458.2;1637.4;1934.5
"Production";"Winter";"Other Vegetables";"Jarash";32.0;190.1;221.5;248.7;293.8
"Production";"Winter";"Other Vegetables";"Ajloun";0.0;0.0;303.3;340.6;402.4
"Production";"Winter";"Other Vegetables";"Karak";0.0;43.5;6.0;6.7;7.9
"Production";"Winter";"Other Vegetables";"Tafiela";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Other Vegetables";"Ma'an";0.0;0.0;1.2;1.4;1.6
"Production";"Winter";"Other Vegetables";"Aqaba";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Other Vegetables";"Barn North";1176.5;1201.3;1363.6;1531.2;1809.0
"Production";"Winter";"Other Vegetables";"Deir Alla";3198.3;1972.2;1295.8;1455.1;1719.1
"Production";"Winter";"Other Vegetables";"Barn South";4572.5;1762.4;3464.4;3890.2;4596.1
"Production";"Winter";"Other Vegetables";"Ghor Safi";58.9;35.4;69.0;77.5;91.6
