"Agriculture Prices by Marketing Costs / Prices, Level, Crop, Month and Time"

"Marketing Costs / Prices";"Level";"Crop";"Month";"2020";"2021";"2022";"2023";"2024"
"Transportation";"Up-Land";"Red Cabbage";"January";18.6;17.3;18.7;16.3;15.2
"Transportation";"Up-Land";"Red Cabbage";"February";19.2;16.9;19.0;13.9;13.5
"Transportation";"Up-Land";"Red Cabbage";"March";17.8;16.6;15.9;16.7;13.6
"Transportation";"Up-Land";"Red Cabbage";"April";19.2;19.4;17.8;15.4;15.2
"Transportation";"Up-Land";"Red Cabbage";"May";17.5;19.5;16.2;16.0;14.9
"Transportation";"Up-Land";"Red Cabbage";"June";18.0;17.6;16.9;14.6;15.7
"Transportation";"Up-Land";"Red Cabbage";"July";17.1;18.6;15.8;19.1;15.2
"Transportation";"Up-Land";"Red Cabbage";"August";17.1;15.3;15.6;15.4;15.0
"Transportation";"Up-Land";"Red Cabbage";"September";18.2;15.5;16.6;20.3;15.6
"Transportation";"Up-Land";"Red Cabbage";"October";16.2;16.9;16.0;19.3;17.3
"Transportation";"Up-Land";"Red Cabbage";"November";18.7;16.7;17.0;22.8;14.7
"Transportation";"Up-Land";"Red Cabbage";"December";17.8;18.8;16.2;17.2;14.4
"Transportation";"Up-Land";"Chinese cabbage";"January";16.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Chinese cabbage";"February";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Chinese cabbage";"March";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Chinese cabbage";"April";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Chinese cabbage";"May";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Chinese cabbage";"June";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Chinese cabbage";"July";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Chinese cabbage";"August";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Chinese cabbage";"September";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Chinese cabbage";"October";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Chinese cabbage";"November";0.0;16.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Chinese cabbage";"December";0.0;16.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Crambe ";"January";20.6;0.0;20.0;0.0;0.0
"Transportation";"Up-Land";"Crambe ";"February";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Crambe ";"March";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Crambe ";"April";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Crambe ";"May";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Crambe ";"June";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Crambe ";"July";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Crambe ";"August";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Crambe ";"September";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Crambe ";"October";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Crambe ";"November";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Crambe ";"December";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Kale";"January";0.0;0.0;0.0;0.0;40.0
"Transportation";"Up-Land";"Kale";"February";0.0;0.0;0.0;0.0;51.0
"Transportation";"Up-Land";"Kale";"March";0.0;0.0;0.0;0.0;26.7
"Transportation";"Up-Land";"Kale";"April";0.0;0.0;0.0;0.0;26.9
"Transportation";"Up-Land";"Kale";"May";0.0;0.0;0.0;0.0;26.3
"Transportation";"Up-Land";"Kale";"June";0.0;0.0;0.0;0.0;27.4
"Transportation";"Up-Land";"Kale";"July";0.0;0.0;0.0;28.5;27.3
"Transportation";"Up-Land";"Kale";"August";0.0;0.0;0.0;28.7;28.3
"Transportation";"Up-Land";"Kale";"September";0.0;0.0;0.0;28.2;27.6
"Transportation";"Up-Land";"Kale";"October";25.0;0.0;0.0;28.5;28.9
"Transportation";"Up-Land";"Kale";"November";0.0;0.0;0.0;28.6;29.2
"Transportation";"Up-Land";"Kale";"December";0.0;0.0;0.0;28.2;26.0
"Transportation";"Up-Land";"Kohlrabi";"January";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Kohlrabi";"February";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Kohlrabi";"March";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Kohlrabi";"April";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Kohlrabi";"May";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Kohlrabi";"June";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Kohlrabi";"July";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Kohlrabi";"August";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Kohlrabi";"September";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Kohlrabi";"October";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Kohlrabi";"November";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Kohlrabi";"December";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Brussels sprout";"January";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Brussels sprout";"February";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Brussels sprout";"March";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Brussels sprout";"April";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Brussels sprout";"May";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Brussels sprout";"June";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Brussels sprout";"July";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Brussels sprout";"August";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Brussels sprout";"September";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Brussels sprout";"October";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Brussels sprout";"November";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Brussels sprout";"December";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Cauliflower ";"January";17.5;14.9;14.6;13.9;15.0
"Transportation";"Up-Land";"Cauliflower ";"February";20.2;15.8;13.7;13.5;13.7
"Transportation";"Up-Land";"Cauliflower ";"March";18.4;11.6;12.9;13.6;13.9
"Transportation";"Up-Land";"Cauliflower ";"April";17.5;15.2;14.9;13.9;14.0
"Transportation";"Up-Land";"Cauliflower ";"May";16.1;16.0;13.2;14.5;13.9
"Transportation";"Up-Land";"Cauliflower ";"June";16.6;14.3;13.0;12.9;13.1
"Transportation";"Up-Land";"Cauliflower ";"July";15.7;14.7;14.0;14.7;15.9
"Transportation";"Up-Land";"Cauliflower ";"August";15.2;14.3;13.5;15.0;14.8
"Transportation";"Up-Land";"Cauliflower ";"September";15.2;13.3;13.8;15.9;15.3
"Transportation";"Up-Land";"Cauliflower ";"October";15.4;13.2;14.3;15.2;14.4
"Transportation";"Up-Land";"Cauliflower ";"November";16.1;14.0;14.4;15.1;14.3
"Transportation";"Up-Land";"Cauliflower ";"December";17.5;13.7;14.9;14.0;14.3
"Transportation";"Up-Land";"Broccoli";"January";15.9;14.5;14.6;14.4;16.2
"Transportation";"Up-Land";"Broccoli";"February";15.9;14.2;14.3;14.3;14.4
"Transportation";"Up-Land";"Broccoli";"March";20.2;14.1;14.1;14.1;13.8
"Transportation";"Up-Land";"Broccoli";"April";15.2;14.8;21.8;14.9;14.2
"Transportation";"Up-Land";"Broccoli";"May";15.1;17.1;14.3;13.7;14.6
"Transportation";"Up-Land";"Broccoli";"June";17.9;14.3;14.4;14.6;14.9
"Transportation";"Up-Land";"Broccoli";"July";15.2;16.0;14.9;15.5;15.1
"Transportation";"Up-Land";"Broccoli";"August";15.2;14.0;14.8;14.9;14.8
"Transportation";"Up-Land";"Broccoli";"September";15.6;14.9;16.7;19.4;17.4
"Transportation";"Up-Land";"Broccoli";"October";15.5;15.3;17.3;16.4;16.1
"Transportation";"Up-Land";"Broccoli";"November";15.6;19.8;15.0;15.5;15.2
"Transportation";"Up-Land";"Broccoli";"December";15.7;17.1;15.0;15.8;16.7
"Transportation";"Up-Land";"Romaine lettuce";"January";26.7;21.6;20.4;18.6;18.2
"Transportation";"Up-Land";"Romaine lettuce";"February";26.4;27.4;20.0;18.9;17.7
"Transportation";"Up-Land";"Romaine lettuce";"March";24.2;26.8;20.0;18.4;18.9
"Transportation";"Up-Land";"Romaine lettuce";"April";22.2;25.6;20.5;18.1;19.7
"Transportation";"Up-Land";"Romaine lettuce";"May";21.6;23.1;20.2;19.2;19.3
"Transportation";"Up-Land";"Romaine lettuce";"June";23.7;22.0;20.1;19.2;19.7
"Transportation";"Up-Land";"Romaine lettuce";"July";23.8;22.2;20.3;19.6;20.2
"Transportation";"Up-Land";"Romaine lettuce";"August";22.8;23.9;20.1;20.9;20.6
"Transportation";"Up-Land";"Romaine lettuce";"September";21.2;20.4;22.4;19.4;20.2
"Transportation";"Up-Land";"Romaine lettuce";"October";22.1;20.5;20.8;19.3;20.6
"Transportation";"Up-Land";"Romaine lettuce";"November";20.5;21.3;21.2;19.8;21.4
"Transportation";"Up-Land";"Romaine lettuce";"December";32.2;21.3;20.3;18.6;21.4
"Transportation";"Up-Land";"Red Lettuce";"January";21.5;14.9;16.2;17.3;16.1
"Transportation";"Up-Land";"Red Lettuce";"February";16.2;16.1;17.3;15.8;16.1
"Transportation";"Up-Land";"Red Lettuce";"March";16.3;16.4;15.5;16.3;16.1
"Transportation";"Up-Land";"Red Lettuce";"April";16.0;16.0;17.9;16.0;15.6
"Transportation";"Up-Land";"Red Lettuce";"May";17.3;15.1;16.8;16.3;16.1
"Transportation";"Up-Land";"Red Lettuce";"June";16.7;17.8;15.9;16.6;16.6
"Transportation";"Up-Land";"Red Lettuce";"July";16.2;25.3;15.9;16.2;16.5
"Transportation";"Up-Land";"Red Lettuce";"August";16.0;19.8;15.9;16.5;16.5
"Transportation";"Up-Land";"Red Lettuce";"September";17.1;18.9;16.7;16.3;16.8
"Transportation";"Up-Land";"Red Lettuce";"October";16.5;18.8;16.7;16.1;16.6
"Transportation";"Up-Land";"Red Lettuce";"November";16.0;17.2;16.3;16.0;16.4
"Transportation";"Up-Land";"Red Lettuce";"December";16.6;27.2;16.5;16.5;17.1
"Transportation";"Up-Land";"Iceberg lettuce";"January";16.2;15.8;16.0;16.0;16.9
"Transportation";"Up-Land";"Iceberg lettuce";"February";16.4;16.0;15.8;15.9;16.1
"Transportation";"Up-Land";"Iceberg lettuce";"March";16.2;16.0;16.0;15.8;16.1
"Transportation";"Up-Land";"Iceberg lettuce";"April";16.2;16.1;16.2;16.1;16.0
"Transportation";"Up-Land";"Iceberg lettuce";"May";16.2;17.3;15.9;16.5;16.0
"Transportation";"Up-Land";"Iceberg lettuce";"June";16.4;17.0;16.0;15.9;16.0
"Transportation";"Up-Land";"Iceberg lettuce";"July";16.3;17.1;16.1;15.9;16.0
"Transportation";"Up-Land";"Iceberg lettuce";"August";16.2;16.5;16.6;15.8;16.0
"Transportation";"Up-Land";"Iceberg lettuce";"September";16.1;16.3;16.9;16.3;16.2
"Transportation";"Up-Land";"Iceberg lettuce";"October";16.2;16.4;17.0;16.1;16.5
"Transportation";"Up-Land";"Iceberg lettuce";"November";16.5;17.1;16.3;16.1;16.0
"Transportation";"Up-Land";"Iceberg lettuce";"December";16.5;16.0;16.3;16.0;16.1
"Transportation";"Up-Land";"chicory (Endive)";"January";25.9;24.1;27.2;25.0;27.7
"Transportation";"Up-Land";"chicory (Endive)";"February";47.1;25.7;26.3;24.0;27.4
"Transportation";"Up-Land";"chicory (Endive)";"March";26.7;26.7;26.7;26.1;27.4
"Transportation";"Up-Land";"chicory (Endive)";"April";56.7;26.2;29.1;32.3;29.7
"Transportation";"Up-Land";"chicory (Endive)";"May";30.3;48.6;26.6;29.5;34.4
"Transportation";"Up-Land";"chicory (Endive)";"June";56.8;28.1;0.0;26.7;41.6
"Transportation";"Up-Land";"chicory (Endive)";"July";37.2;0.0;26.8;32.8;33.4
"Transportation";"Up-Land";"chicory (Endive)";"August";56.7;34.9;37.7;37.7;44.9
"Transportation";"Up-Land";"chicory (Endive)";"September";56.7;28.5;40.6;36.4;42.1
"Transportation";"Up-Land";"chicory (Endive)";"October";42.0;29.1;35.5;37.3;34.5
"Transportation";"Up-Land";"chicory (Endive)";"November";32.9;31.0;33.0;36.1;31.8
"Transportation";"Up-Land";"chicory (Endive)";"December";36.6;27.2;28.9;28.2;30.3
"Transportation";"Up-Land";"Spinach ";"January";23.9;21.4;19.0;21.1;20.5
"Transportation";"Up-Land";"Spinach ";"February";23.2;20.9;18.4;21.2;20.3
"Transportation";"Up-Land";"Spinach ";"March";23.4;20.1;17.9;19.9;18.4
"Transportation";"Up-Land";"Spinach ";"April";20.4;19.5;19.1;17.2;19.7
"Transportation";"Up-Land";"Spinach ";"May";22.7;19.8;16.5;17.4;22.0
"Transportation";"Up-Land";"Spinach ";"June";20.2;17.5;16.2;18.2;21.3
"Transportation";"Up-Land";"Spinach ";"July";20.5;20.2;16.0;21.4;20.8
"Transportation";"Up-Land";"Spinach ";"August";20.7;16.5;17.0;23.3;19.3
"Transportation";"Up-Land";"Spinach ";"September";20.8;19.2;20.3;23.0;20.8
"Transportation";"Up-Land";"Spinach ";"October";21.2;19.2;21.6;23.2;20.6
"Transportation";"Up-Land";"Spinach ";"November";22.2;20.4;21.8;22.1;21.1
"Transportation";"Up-Land";"Spinach ";"December";22.4;19.3;21.1;20.5;19.0
"Transportation";"Up-Land";"Artichokes";"January";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Artichokes";"February";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Artichokes";"March";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Artichokes";"April";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Artichokes";"May";0.0;0.0;0.0;0.0;32.0
"Transportation";"Up-Land";"Artichokes";"June";0.0;0.0;0.0;0.0;90.0
"Transportation";"Up-Land";"Artichokes";"July";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Artichokes";"August";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Artichokes";"September";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Artichokes";"October";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Artichokes";"November";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Artichokes";"December";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Jew's mallow";"January";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Jew's mallow";"February";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Jew's mallow";"March";0.0;19.0;20.0;21.7;20.0
"Transportation";"Up-Land";"Jew's mallow";"April";20.9;20.9;20.3;22.0;20.0
"Transportation";"Up-Land";"Jew's mallow";"May";20.4;20.8;19.8;20.2;19.8
"Transportation";"Up-Land";"Jew's mallow";"June";20.2;20.1;20.2;18.8;20.0
"Transportation";"Up-Land";"Jew's mallow";"July";22.5;22.4;20.9;23.3;20.2
"Transportation";"Up-Land";"Jew's mallow";"August";20.9;20.7;19.1;20.2;20.4
"Transportation";"Up-Land";"Jew's mallow";"September";20.8;19.9;19.7;21.5;20.0
"Transportation";"Up-Land";"Jew's mallow";"October";20.0;20.0;22.8;22.2;17.0
"Transportation";"Up-Land";"Jew's mallow";"November";20.0;20.0;18.4;20.0;20.0
"Transportation";"Up-Land";"Jew's mallow";"December";0.0;0.0;20.0;0.0;0.0
"Transportation";"Up-Land";"Cut jews mallow leaves";"January";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Cut jews mallow leaves";"February";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Cut jews mallow leaves";"March";10.0;10.0;10.0;15.8;16.0
"Transportation";"Up-Land";"Cut jews mallow leaves";"April";10.3;10.0;10.6;15.2;15.8
"Transportation";"Up-Land";"Cut jews mallow leaves";"May";10.1;12.1;10.8;15.8;15.2
"Transportation";"Up-Land";"Cut jews mallow leaves";"June";10.1;10.0;10.3;15.9;15.0
"Transportation";"Up-Land";"Cut jews mallow leaves";"July";10.0;9.7;10.0;15.4;15.2
"Transportation";"Up-Land";"Cut jews mallow leaves";"August";10.0;10.5;9.9;15.4;15.5
"Transportation";"Up-Land";"Cut jews mallow leaves";"September";10.0;10.3;9.8;15.1;15.3
"Transportation";"Up-Land";"Cut jews mallow leaves";"October";10.0;10.3;9.8;15.0;15.6
"Transportation";"Up-Land";"Cut jews mallow leaves";"November";10.0;10.2;9.7;15.5;16.0
"Transportation";"Up-Land";"Cut jews mallow leaves";"December";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Coriander, green";"January";18.8;28.5;20.1;19.0;21.6
"Transportation";"Up-Land";"Coriander, green";"February";42.5;26.1;19.5;16.7;21.4
"Transportation";"Up-Land";"Coriander, green";"March";20.0;23.5;19.4;17.5;23.1
"Transportation";"Up-Land";"Coriander, green";"April";35.0;26.1;32.7;24.2;27.5
"Transportation";"Up-Land";"Coriander, green";"May";30.5;25.3;25.4;26.4;29.0
"Transportation";"Up-Land";"Coriander, green";"June";33.0;25.0;22.5;26.6;28.2
"Transportation";"Up-Land";"Coriander, green";"July";29.7;29.3;23.3;27.9;27.6
"Transportation";"Up-Land";"Coriander, green";"August";28.8;25.1;24.3;30.3;28.3
"Transportation";"Up-Land";"Coriander, green";"September";32.8;26.5;27.9;30.0;28.6
"Transportation";"Up-Land";"Coriander, green";"October";30.3;26.5;28.4;30.1;26.5
"Transportation";"Up-Land";"Coriander, green";"November";30.4;26.9;28.1;30.4;26.1
"Transportation";"Up-Land";"Coriander, green";"December";33.7;21.8;23.0;23.8;26.5
"Transportation";"Up-Land";"Parsley";"January";33.5;23.4;20.9;21.2;16.7
"Transportation";"Up-Land";"Parsley";"February";35.1;26.8;18.8;19.1;15.1
"Transportation";"Up-Land";"Parsley";"March";33.8;21.5;20.2;19.6;18.5
"Transportation";"Up-Land";"Parsley";"April";27.8;23.5;33.1;23.5;19.7
"Transportation";"Up-Land";"Parsley";"May";39.2;26.6;25.9;26.9;20.7
"Transportation";"Up-Land";"Parsley";"June";27.2;26.1;23.8;19.6;21.8
"Transportation";"Up-Land";"Parsley";"July";25.6;28.8;25.4;19.5;19.1
"Transportation";"Up-Land";"Parsley";"August";26.7;27.5;23.4;27.8;19.9
"Transportation";"Up-Land";"Parsley";"September";28.6;26.2;25.1;21.4;21.6
"Transportation";"Up-Land";"Parsley";"October";29.9;26.3;30.1;20.9;18.7
"Transportation";"Up-Land";"Parsley";"November";29.9;27.0;22.1;19.5;22.3
"Transportation";"Up-Land";"Parsley";"December";30.2;23.7;24.8;19.6;22.6
"Transportation";"Up-Land";"Watercress";"January";20.7;27.6;22.6;21.3;24.7
"Transportation";"Up-Land";"Watercress";"February";47.2;21.0;21.4;20.2;22.5
"Transportation";"Up-Land";"Watercress";"March";22.2;30.8;21.5;21.6;23.5
"Transportation";"Up-Land";"Watercress";"April";36.0;30.8;36.7;26.2;30.9
"Transportation";"Up-Land";"Watercress";"May";30.0;31.7;24.9;31.8;31.4
"Transportation";"Up-Land";"Watercress";"June";31.4;31.8;26.2;31.0;30.2
"Transportation";"Up-Land";"Watercress";"July";29.7;36.7;26.2;32.5;30.9
"Transportation";"Up-Land";"Watercress";"August";26.7;27.5;27.1;35.6;31.9
"Transportation";"Up-Land";"Watercress";"September";28.5;29.5;26.4;33.8;30.2
"Transportation";"Up-Land";"Watercress";"October";27.3;28.6;28.0;33.5;27.1
"Transportation";"Up-Land";"Watercress";"November";31.0;29.3;29.0;33.5;31.0
"Transportation";"Up-Land";"Watercress";"December";27.6;24.9;24.9;29.5;29.7
"Transportation";"Up-Land";"Mint - Mentha";"January";18.7;18.1;20.4;16.3;14.8
"Transportation";"Up-Land";"Mint - Mentha";"February";0.0;21.2;20.0;15.2;14.5
"Transportation";"Up-Land";"Mint - Mentha";"March";24.9;22.1;20.4;18.3;16.5
"Transportation";"Up-Land";"Mint - Mentha";"April";29.3;23.4;34.7;23.5;22.4
"Transportation";"Up-Land";"Mint - Mentha";"May";27.2;25.7;23.3;23.9;21.8
"Transportation";"Up-Land";"Mint - Mentha";"June";27.9;24.8;24.6;24.7;23.8
"Transportation";"Up-Land";"Mint - Mentha";"July";27.1;27.3;24.3;25.0;24.2
"Transportation";"Up-Land";"Mint - Mentha";"August";26.5;25.1;25.1;25.3;24.7
"Transportation";"Up-Land";"Mint - Mentha";"September";27.8;24.4;25.3;26.1;23.1
"Transportation";"Up-Land";"Mint - Mentha";"October";27.3;25.3;25.6;24.9;21.2
"Transportation";"Up-Land";"Mint - Mentha";"November";27.5;24.7;24.1;20.0;21.8
"Transportation";"Up-Land";"Mint - Mentha";"December";25.6;21.5;22.8;16.3;17.7
"Transportation";"Up-Land";"Sorrel";"January";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Sorrel";"February";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Sorrel";"March";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Sorrel";"April";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Sorrel";"May";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Sorrel";"June";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Sorrel";"July";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Sorrel";"August";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Sorrel";"September";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Sorrel";"October";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Sorrel";"November";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Sorrel";"December";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Chard";"January";23.5;26.0;27.2;26.4;27.3
"Transportation";"Up-Land";"Chard";"February";26.7;26.5;26.5;24.1;26.8
"Transportation";"Up-Land";"Chard";"March";26.6;25.6;26.8;25.8;27.9
"Transportation";"Up-Land";"Chard";"April";26.7;24.6;28.7;33.8;26.7
"Transportation";"Up-Land";"Chard";"May";28.1;30.6;26.6;27.9;29.6
"Transportation";"Up-Land";"Chard";"June";26.7;29.5;26.4;31.9;36.4
"Transportation";"Up-Land";"Chard";"July";37.4;35.4;26.7;0.0;42.0
"Transportation";"Up-Land";"Chard";"August";0.0;36.2;34.5;33.1;30.5
"Transportation";"Up-Land";"Chard";"September";29.3;34.3;38.5;39.2;30.7
"Transportation";"Up-Land";"Chard";"October";28.0;31.7;32.9;37.2;29.3
"Transportation";"Up-Land";"Chard";"November";31.2;30.4;34.3;36.6;31.1
"Transportation";"Up-Land";"Chard";"December";28.4;27.4;31.7;27.5;32.0
"Transportation";"Up-Land";"Lakna";"January";20.1;20.0;19.8;20.4;20.0
"Transportation";"Up-Land";"Lakna";"February";20.1;20.3;19.7;20.0;20.0
"Transportation";"Up-Land";"Lakna";"March";27.8;20.0;19.3;20.0;20.0
"Transportation";"Up-Land";"Lakna";"April";0.0;0.0;20.0;0.0;0.0
"Transportation";"Up-Land";"Lakna";"May";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Lakna";"June";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Lakna";"July";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Lakna";"August";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Lakna";"September";0.0;0.0;0.0;0.0;0.0
"Transportation";"Up-Land";"Lakna";"October";20.0;0.0;25.3;35.0;20.0
"Transportation";"Up-Land";"Lakna";"November";22.6;20.0;24.6;20.0;20.0
"Transportation";"Up-Land";"Lakna";"December";21.5;20.0;21.6;20.0;20.0
"Transportation";"Up-Land";"Common purslain";"January";0.0;0.0;17.5;17.7;22.2
"Transportation";"Up-Land";"Common purslain";"February";0.0;0.0;19.5;20.5;20.0
"Transportation";"Up-Land";"Common purslain";"March";0.0;0.0;19.7;18.8;20.0
"Transportation";"Up-Land";"Common purslain";"April";0.0;25.3;32.0;20.7;20.0
"Transportation";"Up-Land";"Common purslain";"May";21.0;22.3;19.8;24.0;24.4
"Transportation";"Up-Land";"Common purslain";"June";23.9;21.2;19.8;24.4;27.2
"Transportation";"Up-Land";"Common purslain";"July";22.4;24.6;20.0;26.9;25.1
"Transportation";"Up-Land";"Common purslain";"August";22.2;21.4;22.5;25.8;25.2
"Transportation";"Up-Land";"Common purslain";"September";24.5;23.0;25.0;27.9;26.1
"Transportation";"Up-Land";"Common purslain";"October";23.7;23.0;23.1;27.7;23.1
"Transportation";"Up-Land";"Common purslain";"November";25.9;22.6;25.0;25.7;27.0
"Transportation";"Up-Land";"Common purslain";"December";24.6;20.0;20.4;22.2;22.9
"Transportation";"Up-Land";"Cress";"January";17.5;17.5;19.8;18.6;23.5
"Transportation";"Up-Land";"Cress";"February";0.0;0.0;20.1;16.8;20.0
"Transportation";"Up-Land";"Cress";"March";0.0;22.4;18.3;19.2;20.0
"Transportation";"Up-Land";"Cress";"April";27.5;23.2;37.0;26.2;28.4
"Transportation";"Up-Land";"Cress";"May";30.5;24.3;22.0;30.3;29.4
"Transportation";"Up-Land";"Cress";"June";28.5;26.9;21.3;31.0;27.8
"Transportation";"Up-Land";"Cress";"July";29.0;32.2;27.6;27.2;27.8
"Transportation";"Up-Land";"Cress";"August";29.2;30.0;29.9;32.0;30.3
"Transportation";"Up-Land";"Cress";"September";30.6;30.0;28.5;30.5;29.3
"Transportation";"Up-Land";"Cress";"October";30.1;27.3;29.0;32.6;28.2
"Transportation";"Up-Land";"Cress";"November";27.6;27.5;29.0;31.9;26.4
"Transportation";"Up-Land";"Cress";"December";26.9;21.4;23.7;20.0;27.7
"Transportation";"Up-Land";"Arum";"January";26.7;34.1;0.0;28.5;27.2
"Transportation";"Up-Land";"Arum";"February";33.1;31.2;26.7;29.5;28.8
"Transportation";"Up-Land";"Arum";"March";31.0;32.2;26.6;26.7;26.7
"Transportation";"Up-Land";"Arum";"April";0.0;0.0;26.7;0.0;0.0
